@relation 'weatherData-weka.filters.unsupervised.attribute.Remove-R1-2,6-7'

@attribute temperature numeric
@attribute pressure numeric
@attribute humidity numeric

@data
-8.7,757,86
-11.2,759.5,90
-13.3,761.1,90
-17,762.3,90
-16.9,763,90
-14.1,763.6,85
-12.6,763.8,85
-13.8,763.7,85
-13.6,763.4,75
-15,763.4,80
-14.3,762.9,85
-11.4,762.3,90
-9.7,762.6,91
-7.1,762.3,90
-5.5,762.5,90
-4.8,762.9,88
-4.4,763.3,89
-4.7,764.4,91
-4.5,765.4,91
-4.3,766.6,91
-3.9,767.8,91
-4.2,769.1,91
-4.6,769.6,93
-2.9,770,86
-1.1,770.1,92
-1,770,85
-0.8,769.4,90
-0.5,768.7,88
-0.6,768.1,88
-0.8,767.4,88
-0.3,766.6,90
0.1,765.7,90
0.9,765,90
0.5,764.2,92
-0.7,763,93
-1.1,762.3,93
-1.6,761.6,92
-1.6,761,90
-1.5,760.3,92
-1.3,759.9,90
-1.6,759.4,92
-2.2,759.4,91
-2.3,759.3,91
-1.9,759.7,92
-1.2,760.4,93
-0.1,760.5,92
0.2,760.8,92
-0.1,761,92
-0.6,760.6,92
-2.4,760.2,91
-3.5,759.5,90
-4.5,759.2,91
-5.4,758.5,90
-6,758,92
-6.2,758.1,91
-7.1,758.7,88
-7.9,759.5,87
-8.8,760.7,86
-9.4,762.2,85
-10,763.4,80
-11.6,765.3,85
-12.9,767,85
-14,768.3,85
-13.8,769.3,85
-11.9,769.6,85
-17.2,769.6,85
-17.5,769.7,85
-15.6,768.8,85
-15,767.7,85
-14.6,766.7,85
-14.6,765.2,85
-17.1,763.7,85
-14.9,761.5,80
-14,759.8,85
-13.8,758.3,85
-11.2,756.7,85
-10.6,755.9,87
-9.8,755,85
-8.9,754.3,83
-7,752.8,88
-5.7,751.4,90
-5.7,751.4,90
-3.8,748.7,94
-4.3,747.2,93
-4.3,746.1,93
-3.9,745.1,94
-2.9,744,93
-2.1,743.3,94
0.2,742.4,94
0.5,743,94
0.6,743.6,93
0.8,744.9,94
0.9,747.2,94
0.3,749.6,94
-0.7,751.8,94
-1.9,753.9,92
-2.8,755.8,91
-3.2,758,90
-4,759.4,89
-3.4,760.4,85
-2.3,761.2,84
-1.2,761.7,79
-0.1,761.8,78
0.8,761.8,79
1.1,761.6,79
1.8,761.1,80
1.7,760,89
2.3,759.2,81
1.8,758.6,82
2,758.8,76
1.8,758.8,80
1.9,758.6,82
2.2,758.4,81
2.5,757.4,84
2.7,755.5,93
2.5,754.3,91
1.7,754.8,92
1.4,756.5,92
1.5,757.4,90
1,757.6,90
-0.2,757.9,90
-1.1,758.6,91
-1.7,758.7,90
-2,759.8,89
-2.2,761.9,91
-2.8,763.8,89
-1.1,764.8,81
-0.7,765.1,83
-1.6,764.7,86
-1.1,763.8,82
-0.1,761.4,78
0.2,758.9,81
-1,757.1,91
-3.9,754,87
-3.9,754,87
-5.1,754.8,90
-5.5,756.8,90
-6.4,758.6,88
-7.3,759.4,88
-7.5,760,88
-7.5,760.6,88
-7.6,761.8,87
-5.1,762.4,90
-4,763.4,89
-3.6,763,90
-6,763.2,?
-6.6,762.8,91
-6.4,762.8,88
-6.3,762.5,91
-6.3,762.3,91
-6.1,762.2,92
-5.7,762.4,90
-5.8,762.4,92
-6.3,762.4,89
-5.9,762.4,89
-6.4,762.4,94
-6.1,762.7,94
-5.8,762.4,97
-6.7,761.9,94
-7.6,761.8,93
-9,761.4,92
-9.2,761,92
-9.1,760,89
-9,759.4,88
-8.7,759,89
-8.4,758.6,89
-8,757.8,87
-8.7,757.3,89
-9.9,756.7,91
-12,756.3,90
-12.3,755.2,90
-13.4,754.6,90
-14.5,753.7,90
-10,752.6,85
-8.6,751.6,86
-7.1,750.4,85
-7.2,749.1,85
-7,748.5,90
-8,748,90
-8.8,747.2,89
-9,747.2,92
-8.8,746.8,89
-8,746.5,92
-9,746.6,88
-8.9,746.8,89
-13,748,90
-11.3,748.9,90
-11.9,750.2,90
-12.9,751.7,90
-12.8,752.2,90
-10.7,752.8,85
-9.9,753,84
-9.6,753.3,85
-9.3,753.8,85
-9.5,754.6,85
-8.4,755.3,78
-8.1,756.7,78
-7.9,757.7,84
-7.8,758.6,87
-7.5,759.6,88
-7,760.5,82
-6.7,761.5,88
-7.6,761.6,87
-8.4,762.1,86
-8.7,763.2,89
-9,764.5,82
-9.7,766.3,81
-11.9,767.7,85
-10.6,769.4,85
-8.7,770.5,86
-8.6,770.9,83
-8.7,771.1,83
-8.7,771.4,86
-8.9,771.5,85
-9,770.8,85
-9,770.2,82
-8.8,769.4,83
-8.9,769,85
-8.8,768.1,86
-8.9,767.2,89
-8.9,766.8,89
-9,766.6,85
-9.2,766,88
-9.5,765.3,85
-9.5,764.8,88
-10.3,764.2,85
-10.8,763.4,85
-10.4,762.8,84
-10.4,762.5,84
-9.9,761.9,84
-9.7,761.2,81
-9.6,760.3,85
-9.4,759.7,85
-9.6,759.7,88
-9.5,759.4,91
-9.1,759.4,89
-9.6,760,91
-10.6,760.2,90
-9.5,760.3,91
-9.6,760.5,91
-9.8,760.6,91
-9.4,761,91
-10,760.9,90
-10.8,761,90
-11.1,761.9,85
-11.6,762.3,85
-12.2,763,85
-13,764,85
-11.5,764.8,85
-11.6,766,90
-11.6,766,90
-12,766.7,90
-12.6,766.8,95
-13.6,767.2,95
-13.3,766.6,95
-13.6,766.4,95
-9.8,765.8,98
-7.8,765,93
-7.6,764.2,96
-7.8,763.5,95
-6.9,763.2,96
-7.1,762.4,93
-7.7,761.8,93
-7.4,761.6,93
-7.8,760.9,93
-8.4,760.6,95
-9.8,759.8,94
-10,759.5,95
-9.2,759.2,82
-9.3,758.2,88
-9.8,756.5,94
-13.2,755.3,95
-9.2,753.6,88
-8.9,752.2,92
-8.7,751,92
-8.3,751,90
-8,751.2,92
-6.9,752,93
-7,752.3,93
-7.1,753.3,90
-7,754.4,90
-7.3,754.8,90
-7.6,754.7,93
-8.2,755,92
-9.5,755.6,91
-10.2,756.2,90
-10.6,757.2,90
-11,758.4,85
-11.7,758.9,85
-11.4,759.5,85
-11.6,759.3,85
-12.8,759.5,85
-14,762,85
-14.3,762.8,85
-13.6,764,85
-15.2,765.2,85
-16.9,766.3,90
-18.8,766.2,90
-17.8,765.7,90
-15.6,764.7,90
-15.2,764.2,90
-12.9,763.3,90
-11.4,762.2,90
-10,761.3,90
-10.2,760.4,90
-10.4,759.2,90
-10.4,758.6,90
-10.8,757.5,90
-10.7,756.7,90
-10.7,755.9,90
-10.2,755.6,90
-9.6,755.6,91
-9.2,756.2,95
-8.5,756.4,92
-7.3,757.7,93
-7.4,759.4,93
-6.8,760.9,91
-5.7,762.4,90
-5.6,763.8,90
-5.1,764.6,88
-4.6,765.8,91
-4.8,765.8,91
-4.9,765.8,91
-4.3,766.3,87
-4.4,766.1,86
-3.6,765.6,90
-3.6,765.3,87
-3.7,765,87
-3.9,765,85
-3.3,764.6,83
-2.9,764.6,86
-3.3,765.4,85
-3.9,766,85
-4.2,766.4,84
-4.5,766.6,89
-5.5,766.6,92
-6.5,767,96
-9.8,766.5,98
-12.8,765.4,95
-11.4,764.6,95
-10.4,763.4,95
-8.9,761.9,95
-6.4,760.3,91
-4.9,758.8,93
-4.9,757.9,96
-4.9,756,96
-4.6,754,96
-4.5,752.5,96
-5,750.9,95
-5.5,749.2,95
-5.4,749,95
-5.3,748.9,95
-8.6,748.4,92
-10.4,747.1,90
-10.9,746,90
-8.1,744.4,87
-6.8,743.2,94
-4.5,741.9,98
-4.3,741.2,96
-4.5,740.5,96
-4.7,740.2,96
-4.7,740,96
-4.3,740.5,96
-4.2,741,96
-3.9,741.9,96
-3.5,743.4,96
-4.2,746.1,96
-3.9,749.8,89
-3.3,752.7,88
-2.6,754.6,87
-2.3,756.1,87
-1.1,756.8,88
-1.4,757.3,89
-1.1,756.8,88
-0.7,756.4,86
-0.8,755.9,90
-0.6,755.2,92
-1.2,754.2,92
-1,753.4,92
-2.1,753,96
-0.5,753.2,86
-0.3,753.6,80
0.1,752.9,88
-0.1,752.4,80
-0.5,751,84
-2.5,749.1,91
-5,748.5,91
-6.1,748.9,89
-6.4,749.2,91
-6.4,749.7,88
-6.7,750.3,83
-6.9,751.3,82
-6.6,752.6,86
-6.2,754.4,89
-5.2,755.8,88
-4.6,757.2,89
-3.3,758.1,91
-1.8,758,92
-1.7,757.6,92
-2.1,757.3,94
-2.9,758,91
-3.9,757.3,89
-3.5,755.6,90
-4.3,755,89
-5,754.6,88
-7.8,754.1,87
-7.5,753.3,90
-9.4,752.3,91
-9.4,752.4,91
-9.6,754,88
-9.2,756.6,88
-9.1,759.5,85
-9.3,760.9,85
-9.5,761,85
-9.8,761.7,85
-10.2,761.8,85
-11.6,763,85
-12.8,763.4,80
-14.7,764.2,75
-16.2,766.4,80
-15.7,768,75
-10.6,768.5,75
-7.5,768.7,82
-7.8,768.8,93
-7.2,768.9,90
-8.2,768.5,92
-9.6,768.3,94
-11.6,768.8,90
-16.6,768.7,90
-15.9,768.4,90
-17,767.8,90
-14.8,767.2,90
-14.6,766.4,91
-14,765.1,95
-17.3,764.2,90
-14.4,764.5,90
-16.6,764.3,87
-16.4,764.2,85
-15.7,764.6,85
-12.6,765.2,85
-12.7,765.3,85
-9.1,764.7,92
-11.8,765.3,90
-11.6,766.4,90
-13.4,767.5,85
-13,768.2,85
-12,768.8,80
-10.3,769.5,80
-12.6,770,80
-16.4,769.1,85
-15.6,768.8,80
-13.3,768.9,75
-14.2,768.8,75
-14.8,768.7,85
-11.5,768.2,85
-9.7,767.2,81
-9.7,766.1,85
-10.5,764.7,85
-11.4,763.6,85
-11.5,762.9,85
-9.6,761.8,88
-9.4,760.5,88
-8.9,759.7,92
-8.4,758.7,86
-8.1,757.5,92
-8.7,756.7,92
-8.4,756,89
-8.4,755.3,83
-8.3,754.4,83
-7.7,753.4,84
-7.8,752.8,84
-7.6,752,84
-8,751.4,87
-8.2,750.4,90
-8.6,750,86
-8.8,750,86
-8.7,749.6,86
-8.1,749.2,87
-7.7,748.8,87
-6.9,748.4,91
-6.4,748,91
-5.9,747.4,92
-5.3,747.3,93
-4.9,747.4,88
-4.7,748.3,86
-4.7,749,87
-3.9,749.5,85
-3.9,750.3,87
-3.8,751.4,90
-3.7,751.4,93
-3.1,751.7,93
-3.1,752.2,95
-3.4,753.2,93
-2.8,754.6,84
-1.7,755.6,68
-1.7,756.8,70
-2.1,758.2,87
-2.9,758.6,91
-3.6,759.4,90
-3.5,760.3,90
-3.1,761.4,86
-2.5,762.4,79
-2.5,763.7,79
-2.6,764.9,82
-2.9,766.1,83
-3.7,766.5,85
-3.8,767.1,85
-2.9,767.3,88
-0.3,766.9,92
0,767,94
-0.1,767,94
0,767.1,94
-0.4,767.8,94
-0.6,768,90
-0.7,768.7,87
-0.4,769.6,80
-0.6,770.4,86
-0.5,770.8,69
0.1,770.9,81
-0.2,770.9,86
-0.3,771,94
0.3,770.2,87
0.5,769.3,86
0.9,768.8,88
2.4,768.2,91
2.1,767.6,91
1.8,767,91
2.4,766.6,94
3.3,766,98
4.1,764.9,97
4.1,764,97
4.2,764,97
3.6,764.4,99
2.9,764.5,99
1.9,765.1,98
1,766.4,98
0.1,768.8,100
-0.7,771.1,98
-0.5,773.1,88
0,774.4,86
-0.3,775.6,86
0.3,776,82
0.8,775.6,79
1.1,775.3,96
0.9,774.6,90
0.7,772.9,85
0.9,771.7,85
0.9,770.2,86
2.2,768.4,91
3,766.3,89
3.9,764.6,92
4.4,763.1,92
4.7,761.4,92
4.7,758.7,91
4.9,754.9,94
7.7,752.6,74
10.1,751.4,88
10.4,750.7,94
7.8,751.8,97
6.9,752,95
5.9,752.1,94
5.5,752.4,95
5.7,753.4,92
6.1,753.9,93
5.5,753.8,91
4.8,753.1,86
4.7,751.3,87
4.1,748.1,80
4.2,744.5,82
3.4,740.9,91
4.9,738.2,87
4.9,736.7,84
5.1,735.4,84
5.6,733.7,89
6.9,731.7,90
7.2,731.7,90
6.5,732.2,93
5.5,733,95
4.7,734.2,95
4.4,735.6,93
5.1,737.5,88
5.5,739.6,94
4.3,741.9,92
3.7,744,87
3.3,745.6,84
3.1,745.9,86
3,746.4,76
3.8,746.6,90
6.1,745.8,91
5.9,746.6,89
5,747.4,91
4.7,746.5,95
5,744.6,97
2.4,742.6,99
3.2,741,99
4.5,739.8,97
5.5,740.1,99
5.9,741.7,99
6,743.5,99
6.8,744.7,99
6,745.9,99
5.1,745.9,99
4.3,745.9,99
2.3,746.1,99
1.7,747.2,96
1.8,749,92
1.3,750,92
1.2,750.4,90
1.1,751.2,85
0.3,751.8,90
-0.1,752.6,94
-0.5,753.5,94
-0.1,754.2,88
0.9,753.9,81
1.5,753.8,82
1.9,753.2,85
1.9,752.9,87
1.1,752.1,90
1,751.4,92
1.1,750.5,94
1.1,750.2,94
1.7,749.3,90
1.3,748.7,94
2.6,748.4,88
2.3,748.2,87
1.5,747.5,92
0.7,747,85
0.7,746.8,90
0.3,746.3,96
0.9,746,92
2,746,89
1.9,746.1,96
1.9,746.3,96
1.2,746.7,96
2,747.2,90
2.3,747.5,93
2.8,746.8,97
4.5,745.6,93
5.5,744.8,83
6.6,744.3,79
6.3,744.2,85
6.1,743.9,80
6.4,743.7,72
6.5,743.5,82
6.7,743,86
6.9,742.6,88
6.9,742.1,90
7.7,741.7,85
7.4,741.9,85
7.6,742.9,82
8.3,743.6,86
8.7,744.4,88
8.7,745,93
8.1,747.2,93
8.5,749.5,90
8.3,750.9,93
7.7,751.6,94
7.1,751.9,90
6.3,754.7,89
6.7,757.3,91
7.1,758.6,87
5.5,759.7,94
6.4,759.5,93
7.3,758.6,96
6.5,758.2,97
6.1,756.9,97
5.7,756.4,97
5.9,756.3,94
6.2,756.4,91
6.3,756.8,91
6.8,756.8,86
7.9,756.8,82
6.6,757.6,86
5.8,757.6,88
6.2,757.6,86
6.5,757.8,85
7.2,757.6,80
8.7,757.1,75
9.1,757.1,76
9.5,758,74
7.6,759.2,81
6.6,759.2,85
6,759.2,85
6.6,759.2,85
7.5,759.6,86
8.1,760.1,87
7.5,759.8,93
7.3,759.2,93
6.3,758.8,91
5.5,758.2,89
6.5,757,89
6.5,756.4,93
6.9,755.8,93
7.7,754.6,90
7.1,753.6,90
6.9,752.7,90
6.1,752.1,93
5.3,751.7,94
5,752,92
4.7,753.2,92
4.1,754.2,90
4.1,755.2,90
3.7,756.6,88
3.5,758,85
2.6,759.4,79
1.4,761.1,77
0.4,762.8,80
1.5,764.4,69
1.7,765.2,74
2.1,765.9,63
1.2,766,63
2.3,765.9,68
1.7,765.5,80
0.9,764.9,90
1.7,764,90
2,763.5,87
1.9,762.8,83
1.9,762.4,76
1.7,761.8,80
2.5,761,75
2.5,760.2,86
3.2,758.9,86
4.5,757.5,92
5.3,756.2,94
5.7,755.2,94
7.9,754.4,90
7.9,754.1,88
8,753.2,91
8.1,752,89
7.9,751.5,85
7.6,751.4,87
7.3,751.3,88
6.8,751,88
6.9,751.4,77
6.9,752.3,77
7.7,753,72
6.7,753.4,88
5.5,752.8,92
4.4,753.2,87
4.1,753.3,85
3.9,753.4,85
4.5,753,79
4.8,752.5,79
4.4,751.9,80
3.5,751.4,81
1.6,751.5,85
1.7,750.7,80
0.6,748.6,92
0.4,745.4,92
0.8,745.1,90
1.1,746.6,88
3.2,748.4,53
3.3,749.5,58
0.3,749.3,76
1.2,748.4,85
4.9,746.6,94
5.7,746.2,94
6,746.6,94
5.8,747.2,94
5.8,747.7,88
5.1,748,89
4.1,747.9,90
4,747.5,92
4.8,747.6,93
4.5,748.3,93
3.7,749.2,94
4.5,750.8,89
5.5,752.6,83
6.9,754.4,68
5.8,755.4,73
6.5,756,67
5.9,756.8,75
6.1,758.1,76
6.9,758.4,63
6.9,759.7,61
7.1,760.6,61
3.9,762,62
1,762.5,66
3.1,763,64
3.2,763.3,69
3.6,763.6,75
4.8,764,79
6.1,764.1,79
5.6,764.3,82
4.7,764.5,82
2.7,764.2,89
2.1,764.1,87
2.8,764.6,84
3.7,764.7,77
4.1,764.6,75
3.7,764.5,88
4.4,764.2,79
3.2,764,86
2.2,763.4,76
0.9,762.8,77
1,761.7,79
1.9,761.2,58
2,760,71
2.7,758.6,72
3.3,757.4,74
2.8,756.1,77
1.8,754.3,85
1.7,752.7,85
2.2,751.4,73
1.7,750.1,83
1.9,748.3,82
2.1,746.4,78
2,743.7,78
1.3,740.2,96
1,736.9,94
2.5,736.4,89
2.7,736.4,91
2.9,737.8,91
3.3,739.4,90
3.8,741.4,90
4.2,745,89
5.2,747.7,76
3.9,749.7,90
2.6,751,89
3.3,752.2,81
3.9,752.9,83
4.7,752.8,77
5.2,752.5,67
4.7,752.1,72
4.6,751.6,74
2.6,751.8,84
0.3,752.6,88
-0.8,752.8,81
0.7,752.2,75
2.6,751.1,72
2.6,750.3,77
4.3,748.6,74
3.9,746.8,72
2.4,746.5,89
3.2,746.5,88
4.1,747.9,88
5.8,?,75
7,751.5,66
7.2,752.3,64
7.5,752.2,61
5.9,752.2,80
4.9,751.5,86
4.7,751.5,79
4.6,752.3,73
5,753.6,62
5.3,755.4,83
7.7,754.7,83
8.2,755.5,90
7.4,757.6,90
7.3,759.6,88
7,762.3,85
8.1,764.9,81
8.9,767.4,81
9.5,769.3,84
9.9,771.1,84
10.5,772.7,75
9.5,774.3,75
7.3,775,91
6.1,775.4,93
5.1,776.1,92
5.1,776.7,91
6.1,776.9,86
9.9,777.2,61
11.1,777.8,59
8.7,778.6,69
6.9,778.1,78
5.9,778,79
6.3,778.2,76
6.9,778.2,71
9.1,777.6,63
12.1,777.8,48
13.4,778.4,49
10.4,778.8,58
5.2,778.4,76
4.7,777.9,79
4.7,777.8,82
6.9,777.5,66
8.9,777.2,61
11.3,777,48
12.5,777.2,48
10.1,777.2,52
5.6,776.6,75
?,776,?
6.1,775.6,70
7.7,775,70
9,774.4,62
11.3,774.2,52
12.7,774.4,52
11.4,774.4,58
6.7,774.3,75
5.5,773.8,78
6.4,773.7,74
7.9,773.5,66
9.6,773.2,59
11,773.2,53
11.7,774,55
10.3,774.6,62
8.6,774.6,78
7.6,774.2,82
8.1,774.2,86
9.3,774.2,66
10,774.2,59
10.1,774.3,52
10.7,774.6,47
11.1,774.8,46
8.2,774.2,61
6.9,773.5,84
7.4,773.2,70
7.3,772.9,69
7.9,772.2,66
8.9,771.4,61
9.8,771.1,62
9.7,770.5,74
8.5,769.6,89
7.9,768.9,94
7.1,768.4,91
6.2,768,93
9.1,767.5,80
11.5,766.5,80
12.4,766.6,69
11,766.6,68
5.4,766.6,95
4.1,766.1,97
4.7,759.6,95
5.9,766.5,92
8.7,766,89
10.7,766,69
11.7,766.4,64
10.7,766.8,65
7.1,766.4,87
6.8,765.8,86
7.1,765.7,84
7.3,765.4,78
8.4,764.8,64
8.7,764.4,61
9.6,764,57
8.7,763.6,61
7.1,762.6,76
4.3,761.6,77
6,761,65
7.1,760.6,62
7.5,760.4,65
8.4,760.1,63
9,760.1,62
8.8,760,60
8.1,760.4,67
7.1,760.7,69
7.4,761.5,72
7.9,762.3,79
8.3,762.9,69
9.6,763.4,66
10.6,763.6,62
12.1,763.8,62
8.7,763.9,84
8.2,764,81
8.7,764,82
9,764,83
9.3,763.6,83
9.3,762.8,89
9.5,762.2,89
9.9,760.6,89
12.8,758.7,93
12.2,758,92
13.7,757.2,84
15.5,757.3,79
17.3,757.3,73
19.3,756.8,65
19.7,756.8,64
16.5,757,71
12.1,756.8,83
10.2,756.6,89
11.5,756.2,86
12.5,756.6,79
14.4,757.3,70
16.4,757.3,60
16.9,758,60
14.3,758.9,72
10.5,759.4,90
10.3,759.5,89
10.8,760,86
11.7,760.4,78
12.1,761,74
13.2,761.1,78
14.6,762.1,58
13.1,762.7,60
10.6,762.9,73
9.3,762.6,92
9.5,762.1,92
9.6,761.8,90
10.8,761.8,90
14,761.3,76
14.5,761.2,73
12.6,760.9,84
11.3,760.4,87
11.4,760.1,86
11.9,760.4,87
12.9,760.9,76
15.1,760.7,72
15.4,761,75
15.5,761,73
11.5,761.7,89
?,761.9,?
8.9,761.6,93
10,761.5,93
10.6,761.2,90
9.9,760.3,93
13,759.2,78
13.9,758.3,76
12.7,757.5,79
10.9,756.2,87
10.6,755.1,89
10.9,754.1,87
10.9,753.6,88
11.1,752.7,89
12.4,751.6,78
14.1,750.3,67
11.4,749.8,87
9.8,749.2,89
9.9,749.8,86
11.2,751,78
12.1,751.4,79
12.3,751.4,82
12.9,751.4,79
14.4,751.4,64
12,751.8,82
10.1,751.9,90
10.7,752,89
11.5,752.4,86
12.5,752.8,77
13.4,752.8,77
13.6,752.6,78
14.8,752.3,66
13.7,751.4,75
11.2,750.2,87
9.5,749.6,91
11.5,750,84
13.1,750.5,79
13.1,751.4,77
15,752.1,60
16.4,752.8,59
13.5,753.5,75
12.5,752.9,86
12.5,752.2,91
13.9,750.8,88
14.5,749.3,91
14.9,749.8,86
15.3,751,82
18.8,752.6,60
16.3,754.4,70
14.4,755.4,85
13.2,756.1,92
15.1,756.8,89
16.5,757.8,78
16.9,758.2,77
18.5,758.8,70
18.8,759.4,74
15.7,760.4,86
14.5,760.9,91
14.4,761.6,90
14.9,762.9,91
15,763.7,91
14.9,764.6,90
14.8,765.1,90
15.7,765.7,87
14.8,765.9,89
13.2,765.9,91
12.4,766.1,94
13.3,766.5,92
14.1,766.6,89
15.3,766.4,88
16.5,766.2,85
15.9,766.7,87
15.2,766.6,93
13.9,766,94
13.6,766,94
13.2,766,93
12.9,766,93
13.1,766.4,93
14.7,766.5,78
16.5,767,65
16.9,767.4,60
13.7,767.9,84
13.3,768.2,84
14,769,80
15.1,769.5,93
15.7,769.7,83
18.5,770,69
19.1,771,64
17.1,771.7,71
14.9,772.1,74
13.1,772,92
11.7,772.4,92
13.3,772.4,91
15,772,84
17.9,771.8,72
18.5,772.3,66
15.9,772.6,82
11.7,772.4,96
10.7,771.7,97
11.2,771.2,96
12.6,770.7,97
15.4,770.4,80
16.7,769.9,76
17.1,770.2,71
16.3,770.5,86
14.2,770.3,93
13.1,770.3,94
13.3,770.4,91
13.4,770.3,88
13.7,770.1,75
15.1,769.9,73
16.5,770.6,65
14.5,771,73
12.3,770.9,85
11.4,770.5,97
10.7,770.5,95
10.3,770,94
12.5,769.6,86
16.1,769,71
14.7,769.3,77
13.2,769.6,83
11.9,769.1,85
8.6,768.7,94
11.2,768.3,86
12.1,767.9,79
12.4,767.6,74
12.8,766.9,64
13,767,63
11.8,766.7,67
10,766.1,85
8,765.6,88
7.5,765.2,90
7.5,765,84
8.5,763.7,87
10.2,762.4,71
11,761,69
9,759,83
7.6,757.1,90
6.6,755,91
7.1,753.2,92
8.6,751.3,93
9.9,749.2,93
11.2,747.8,92
12.1,746.5,91
11.7,745.5,92
10.5,744.9,92
9.7,745.4,92
9.7,746.2,90
9.8,747.8,92
10.1,749.1,92
10.2,750.9,91
10.4,752.6,90
10.3,755.2,89
10.4,755.6,83
9.5,757.4,84
10,758.3,78
11.9,759.9,65
14,760.4,59
10.7,760,66
16.3,761,49
16.2,762.1,50
10.7,762.8,65
9.2,763.3,73
9.4,763.4,72
11.5,763.8,57
13.5,763.9,48
15.1,763.5,42
14.7,764.3,43
13.4,764.5,55
10.5,764,69
6.7,763.5,90
7.3,763.1,90
7.4,762.3,91
9.6,761.8,68
11.5,761,55
11.2,760.3,58
10.9,759.4,69
9.9,758.3,76
9.4,757.4,87
10.1,756.9,75
10.5,756.4,65
11.3,756.2,58
13.4,755.3,49
11.6,755.3,64
11.1,754.8,62
9.9,754.3,69
8.4,753.8,78
7.7,753.5,82
9.4,753.7,74
11.7,753.1,70
14.3,752.7,60
15.1,752.8,60
15.1,752.8,60
10.9,753.4,79
10.4,753.2,91
11.3,753.7,85
12.2,754,82
12.9,754,78
14.6,753.3,74
16.8,752.8,67
13.4,752.2,83
12.4,751,87
12,750.2,89
12.5,749.2,91
13.5,748.2,91
14.3,747.3,88
17.1,746.1,76
16.4,745,76
15.8,744,78
12.3,743.2,94
12,743.8,94
11.8,744.9,91
13.1,745.9,85
14.7,746.8,91
15.1,747,91
18.3,747.8,76
18.5,748.1,73
16.1,748.2,88
14.9,748.2,91
15.7,748.2,91
14.4,748.3,92
14.2,748.7,92
16.1,749,82
15.7,749.6,77
17.3,750,78
16.4,750.2,84
15.4,750.4,93
15.2,750.4,87
17.2,?,83
17.9,749.6,82
19.3,748.8,74
16.8,748.5,79
16.2,748.2,87
16.5,747.7,83
17.1,747.8,90
16.4,749,89
17.3,750.3,78
18.8,751.4,65
19.5,751.9,70
19.9,752.5,78
19.3,752.3,80
18.3,751.9,98
16.4,753.2,90
17.1,755.9,90
17.2,757.8,87
19.3,758.7,65
20.4,759.9,61
19.3,760.9,65
18.2,761.3,69
15.9,761.6,68
13.3,761.9,71
13.5,762.6,68
14,762.6,66
14.2,762.1,70
15.9,761.8,59
16.6,761.5,57
14.3,760.7,61
14.3,759.3,63
10.4,757.9,83
11.9,756.4,74
13.3,755,71
15.6,753.3,53
17.9,752,41
17.7,751.5,46
17.9,750.8,54
14.2,750.1,65
11.9,750.3,76
13.1,751.1,74
15.5,751.6,67
17.4,751.9,57
18.8,752.2,51
18.7,753.1,55
18.7,753.3,68
18.5,753.1,78
17.3,754,87
17.8,754.6,79
18.5,756.3,76
19.5,757.2,68
20.8,758,60
22.7,760,50
21.5,762.2,48
18.1,763.5,48
13.5,764.2,68
15.1,765.1,68
15.3,765.3,66
17.7,765.4,52
20.9,765.2,39
23,765.4,44
22.5,764.8,46
20,764.6,61
18.6,763.9,72
20.2,763.3,68
22.1,762.4,93
22.3,762.2,90
22,761.6,90
21.3,763.6,92
25.6,762.1,69
24.3,762.5,70
22.1,763.2,82
23.6,764.2,72
26.3,764.9,53
28.8,765.4,44
31,765.9,39
30.6,767.2,39
29.3,768.2,42
24.1,768.5,64
19.5,768.9,94
20.1,769.1,92
21.7,769,82
24,768.6,64
27.5,768.6,49
28.8,768.9,40
26.6,769,44
23.6,769,54
19,768.6,82
20.1,768.5,73
21.7,767.8,73
24,767.2,53
27.8,766.6,38
26.9,766.9,38
25.1,766.9,49
21.8,766.2,63
17.9,765.5,94
19.6,764.8,82
20.5,764.1,75
21.2,763.6,67
22.7,763,60
21.7,762.8,68
22.4,762.1,59
20.3,761.5,66
19.1,761.1,85
19.6,760.6,87
20.5,760.8,86
22.7,760.3,70
24.9,760.3,60
25.5,760.6,57
24.1,760.5,63
21.5,759.9,80
20.7,760.5,83
21.8,760,76
22.9,760.3,83
24.8,?,69
28.1,759.5,61
29.8,759.5,52
28.5,759.7,51
25.9,759.2,59
23.3,758.9,73
26.1,759.5,69
28.2,758.6,65
30.3,759.1,56
33,759.8,43
33.3,760.4,35
30.9,761.5,40
27.6,761.7,52
28.4,764.1,42
28.6,763.4,52
28.5,763.2,64
32,763.2,49
35.1,763,35
36.7,763.1,26
32.1,763.4,49
24.5,763.2,81
22.1,763.6,92
23,763.5,84
22.5,763.8,82
24.9,764,72
27.8,764,62
28.7,764,59
26.7,763.8,58
22.4,763.6,73
18.9,762.4,87
19.5,761.2,83
21.2,760.7,64
22.7,759.8,54
24.5,759,61
24.8,758.6,64
22.3,759.4,71
19.3,758.8,83
18.6,758.3,93
19.9,758.1,85
21.9,757.5,85
24.1,755.8,76
33,753.2,39
33.3,754.2,40
29.1,754.9,55
24.9,755.5,63
21.5,756.4,77
21.8,758.1,76
23.5,758.5,69
25.6,758.9,57
27.7,759,41
27.9,759.4,41
24.8,760.1,60
22.4,760,75
20.7,759.6,90
21.1,759.4,79
21.8,759.6,76
23.3,759.7,67
24.9,760.4,71
26.3,760.9,50
25.1,761.6,66
22.1,762,79
19.5,762,89
