@RELATION weatherData

@ATTRIBUTE 'date' DATE 'dd.MM.yyyy'
@ATTRIBUTE 'time' DATE 'HH:mm'
@ATTRIBUTE 'temperature' NUMERIC
@ATTRIBUTE 'pressure' NUMERIC
@ATTRIBUTE 'deltaPressure' NUMERIC
@ATTRIBUTE 'humidity' NUMERIC
@ATTRIBUTE 'health_influence' {negative_influence, positive_influence, dangerous_influence}
@ATTRIBUTE 'dropPressure' {no, yes}


@DATA
'20.03.2007','12:00',6.3,752.0,6.8,53,positive_influence,no
'19.03.2007','12:00',5.4,737.0,15.0,65,negative_influence,yes
'18.03.2007','12:00',2.2,737.8,0.8,82,negative_influence,no
'17.03.2007','12:00',2.5,743.5,5.7,84,negative_influence,no
'16.03.2007','12:00',3.5,752.8,9.3,90,negative_influence,no
'15.03.2007','12:00',3.3,759.2,6.4,74,positive_influence,no
'14.03.2007','12:00',2.4,757.0,2.2,89,negative_influence,no
'13.03.2007','12:00',7.3,761.1,4.1,72,negative_influence,no
'12.03.2007','12:00',1.4,766.5,5.4,94,negative_influence,no
'11.03.2007','12:00',1.9,757.4,9.1,94,negative_influence,no
'10.03.2007','12:00',2.0,764.6,7.2,83,negative_influence,no
'09.03.2007','12:00',3.4,759.2,5.4,95,negative_influence,no
'08.03.2007','12:00',3.1,762.8,3.6,86,negative_influence,no
'07.03.2007','12:00',1.7,764.8,2.0,87,negative_influence,no
'06.03.2007','12:00',-0.3,765.9,1.1,88,negative_influence,no
'05.03.2007','12:00',-1.3,761.6,4.3,?,?,no
'04.03.2007','12:00',1.5,757.7,3.9,96,negative_influence,no
'03.03.2007','12:00',2.2,751.1,6.6,94,negative_influence,no
'02.03.2007','12:00',1.6,748.2,2.9,90,negative_influence,no
'01.03.2007','12:00',-0.5,749.0,0.8,88,negative_influence,no
'28.02.2007','12:00',-2.5,750.4,1.4,85,negative_influence,no
'27.02.2007','12:00',-4.3,756.2,5.8,70,positive_influence,no
'26.02.2007','12:00',-8.8,764.8,8.6,68,negative_influence,no
'25.02.2007','12:00',-8.7,772.1,7.3,65,negative_influence,no
'24.02.2007','12:00',-13.7,777.8,5.7,80,negative_influence,no
'23.02.2007','12:00',-14.2,778.0,0.2,80,negative_influence,no
'22.02.2007','12:00',-15.0,773.8,4.2,75,negative_influence,no
'21.02.2007','12:00',-15.4,768.1,5.7,80,negative_influence,no
'20.02.2007','12:00',-18.8,760.4,7.7,80,negative_influence,no
'19.02.2007','12:00',-13.4,755.8,4.6,70,positive_influence,no
'18.02.2007','12:00',-2.7,754.0,1.8,87,negative_influence,no
'17.02.2007','12:00',-3.5,772.2,18.2,78,negative_influence,yes
'16.02.2007','12:00',-7.1,776.2,4.0,82,negative_influence,no
'15.02.2007','12:00',-7.0,767.4,8.8,82,negative_influence,no
'14.02.2007','12:00',-6.3,759.6,7.8,84,negative_influence,no
'13.02.2007','12:00',-11.1,759.8,0.2,90,negative_influence,no
'12.02.2007','12:00',-9.5,764.9,5.1,72,negative_influence,no
'11.02.2007','12:00',-10.3,764.6,0.3,90,negative_influence,no
'10.02.2007','12:00',-13.0,762.6,2.0,75,negative_influence,no
'09.02.2007','12:00',-18.0,764.7,2.1,85,negative_influence,no
'08.02.2007','12:00',-18.8,763.7,1.0,85,negative_influence,no
'07.02.2007','12:00',-19.0,757.0,6.7,80,positive_influence,no
'06.02.2007','12:00',-18.0,751.0,6.0,80,positive_influence,no
'05.02.2007','12:00',-12.5,751.1,0.1,89,negative_influence,no
'04.02.2007','12:00',-5.5,758.3,7.2,85,negative_influence,no
'03.02.2007','12:00',0.4,746.7,11.6,98,negative_influence,yes
'02.02.2007','12:00',-7.6,761.6,14.9,90,negative_influence,yes
'01.02.2007','12:00',-12.1,758.9,2.7,90,negative_influence,no
'31.01.2007','12:00',-14.3,753.2,5.7,76,positive_influence,no
'30.01.2007','12:00',-12.4,750.2,3.0,85,negative_influence,no
'29.01.2007','12:00',-12.8,747.0,3.2,85,negative_influence,no
'28.01.2007','12:00',-7.9,743.3,3.7,87,negative_influence,no
'27.01.2007','12:00',-7.8,741.0,2.3,84,negative_influence,no
'26.01.2007','12:00',-7.6,752.5,11.5,40,positive_influence,yes
'25.01.2007','12:00',-12.3,764.6,12.1,90,negative_influence,yes
'24.01.2007','12:00',-11.6,763.7,0.9,90,negative_influence,no
'23.01.2007','12:00',-8.3,759.7,4.0,86,negative_influence,no
'22.01.2007','12:00',-4.8,750.8,8.9,74,positive_influence,no
'21.01.2007','12:00',-5.7,742.4,8.4,77,positive_influence,no
'20.01.2007','12:00',-2.3,745.7,3.3,76,positive_influence,no
'19.01.2007','12:00',-0.1,728.7,17.0,94,negative_influence,yes
'18.01.2007','12:00',3.7,736.0,7.3,93,negative_influence,no
'17.01.2007','12:00',2.3,748.4,12.4,72,positive_influence,yes
'16.01.2007','12:00',1.8,748.6,0.2,96,negative_influence,no
'15.01.2007','12:00',0.7,746.3,2.3,92,negative_influence,no
'14.01.2007','12:00',0.5,748.4,2.1,94,negative_influence,no
'13.01.2007','12:00',-2.8,742.4,6.0,89,negative_influence,no
'12.01.2007','12:00',-2.8,743.9,1.5,91,negative_influence,no
'11.01.2007','12:00',3.1,735.2,8.7,97,negative_influence,no
'10.01.2007','12:00',7.9,740.0,4.8,70,positive_influence,no
'09.01.2007','12:00',4.6,749.3,9.3,87,negative_influence,no
'08.01.2007','12:00',2.0,754.2,4.9,92,negative_influence,no
'07.01.2007','12:00',0.4,754.4,0.2,98,negative_influence,no
'06.01.2007','12:00',0.7,750.7,3.7,86,negative_influence,no
'05.01.2007','12:00',3.4,745.9,4.8,90,negative_influence,no
'04.01.2007','12:00',0.3,751.4,5.5,87,negative_influence,no
'03.01.2007','12:00',2.3,746.8,4.6,93,negative_influence,no
'02.01.2007','12:00',3.9,735.6,11.2,93,negative_influence,yes
'01.01.2007','12:00',1.5,745.0,9.4,96,negative_influence,no
'31.12.2006','12:00',2.1,752.4,7.4,93,negative_influence,no
'30.12.2006','12:00',-2.5,764.0,11.6,98,negative_influence,yes
'29.12.2006','12:00',-2.0,758.5,5.5,83,negative_influence,no
'28.12.2006','12:00',-1.5,747.2,11.3,82,negative_influence,yes
'27.12.2006','12:00',3.1,751.1,3.9,81,negative_influence,no
'26.12.2006','12:00',-2.1,764.2,13.1,75,negative_influence,yes
'25.12.2006','12:00',-5.7,769.4,5.2,75,negative_influence,no
'24.12.2006','12:00',1.9,754.6,14.8,92,negative_influence,yes
'23.12.2006','12:00',2.6,760.8,6.2,63,negative_influence,no
'22.12.2006','12:00',2.7,760.8,0.0,93,negative_influence,no
'21.12.2006','12:00',1.6,765.4,4.6,96,negative_influence,no
'20.12.2006','12:00',-4.9,765.0,0.4,81,negative_influence,no
'19.12.2006','12:00',-4.1,761.5,3.5,75,negative_influence,no
'18.12.2006','12:00',-0.6,754.7,6.8,94,negative_influence,no
'17.12.2006','12:00',1.5,?,?,79,?,?
'16.12.2006','12:00',6.1,750.4,?,70,positive_influence,?
'15.12.2006','12:00',6.9,744.8,5.6,78,positive_influence,no
'14.12.2006','12:00',5.4,753.9,9.1,80,positive_influence,no
'13.12.2006','12:00',2.9,755.9,2.0,88,negative_influence,no
'12.12.2006','12:00',3.5,756.4,0.5,80,positive_influence,no
'11.12.2006','12:00',5.1,760.8,4.4,81,negative_influence,no
'10.12.2006','12:00',8.5,760.1,0.7,82,negative_influence,no
'09.12.2006','12:00',8.1,755.7,4.4,81,negative_influence,no
'08.12.2006','12:00',6.1,753.6,2.1,79,positive_influence,no
'07.12.2006','12:00',8.7,747.7,5.9,73,positive_influence,no
'06.12.2006','12:00',10.5,742.7,5.0,94,negative_influence,no
'05.12.2006','12:00',6.6,747.8,5.1,82,negative_influence,no
'04.12.2006','12:00',5.6,751.7,3.9,86,negative_influence,no
'03.12.2006','12:00',6.0,749.0,2.7,93,negative_influence,no
'02.12.2006','12:00',6.2,756.4,7.4,86,negative_influence,no
'01.12.2006','12:00',4.3,762.2,5.8,95,negative_influence,no
'30.11.2006','12:00',5.4,761.9,0.3,95,negative_influence,no
'29.11.2006','12:00',6.5,766.7,4.8,99,negative_influence,no
'28.11.2006','12:00',4.5,764.6,2.1,97,negative_influence,no
'27.11.2006','12:00',7.4,760.4,4.2,88,negative_influence,no
'26.11.2006','12:00',8.3,759.8,0.6,93,negative_influence,no
'25.11.2006','12:00',7.9,761.6,1.8,87,negative_influence,no
'24.11.2006','12:00',5.1,757.6,4.0,94,negative_influence,no
'23.11.2006','12:00',2.6,758.0,0.4,84,negative_influence,no
'22.11.2006','12:00',5.0,757.3,0.7,95,negative_influence,no
'21.11.2006','12:00',6.0,757.6,0.3,99,negative_influence,no
'20.11.2006','12:00',3.4,763.2,5.6,88,negative_influence,no
'19.11.2006','12:00',2.7,762.6,0.6,97,negative_influence,no
'18.11.2006','12:00',1.3,765.9,3.3,94,negative_influence,no
'17.11.2006','12:00',-1.7,766.9,1.0,75,negative_influence,no
'16.11.2006','12:00',2.3,755.4,11.5,96,negative_influence,yes
'15.11.2006','12:00',1.3,751.6,3.8,90,negative_influence,no
'14.11.2006','12:00',1.3,751.0,0.6,96,negative_influence,no
'13.11.2006','12:00',-1.7,749.5,1.5,86,negative_influence,no
'12.11.2006','12:00',-1.9,749.2,0.3,81,negative_influence,no
'11.11.2006','12:00',-1.3,760.3,11.1,90,negative_influence,yes
'10.11.2006','12:00',-0.2,756.4,3.9,90,negative_influence,no
'09.11.2006','12:00',2.5,750.1,6.3,86,negative_influence,no
'08.11.2006','12:00',3.7,748.8,1.3,73,positive_influence,no
'07.11.2006','12:00',-2.8,747.6,1.2,?,?,no
'06.11.2006','12:00',-4.6,753.0,5.4,72,positive_influence,no
'05.11.2006','12:00',-4.7,755.8,2.8,88,negative_influence,no
'04.11.2006','12:00',-4.2,759.9,4.1,77,positive_influence,no
'03.11.2006','12:00',-3.6,753.7,6.2,80,positive_influence,no
'02.11.2006','12:00',-0.4,742.0,11.7,88,negative_influence,yes
'01.11.2006','12:00',4.9,737.9,4.1,94,negative_influence,no
'31.10.2006','12:00',-0.1,754.4,16.5,90,negative_influence,yes
'30.10.2006','12:00',1.8,760.5,6.1,80,negative_influence,no
'29.10.2006','12:00',0.3,752.8,7.7,96,negative_influence,no
'28.10.2006','12:00',3.3,741.7,11.1,86,negative_influence,yes
'27.10.2006','12:00',9.5,743.6,1.9,91,negative_influence,no
'26.10.2006','12:00',5.5,761.7,18.1,68,negative_influence,yes
'25.10.2006','12:00',14.6,744.7,17.0,91,negative_influence,yes
'24.10.2006','12:00',14.7,746.6,1.9,76,positive_influence,no
'23.10.2006','12:00',12.5,750.3,3.7,81,negative_influence,no
'22.10.2006','12:00',7.8,749.7,0.6,95,negative_influence,no
'21.10.2006','12:00',1.7,758.3,8.6,76,positive_influence,no
'20.10.2006','12:00',3.4,763.8,5.5,55,negative_influence,no
'19.10.2006','12:00',4.8,760.7,3.1,89,negative_influence,no
'18.10.2006','12:00',7.1,755.2,5.5,68,positive_influence,no
'17.10.2006','12:00',9.1,759.7,4.5,89,negative_influence,no
'16.10.2006','12:00',7.1,768.9,9.2,82,negative_influence,no
'15.10.2006','12:00',8.1,766.6,2.3,81,negative_influence,no
'14.10.2006','12:00',8.2,765.7,0.9,96,negative_influence,no
'13.10.2006','12:00',7.0,772.6,6.9,88,negative_influence,no
'12.10.2006','12:00',11.2,771.6,1.0,75,negative_influence,no
'11.10.2006','12:00',11.8,770.6,1.0,89,negative_influence,no
'10.10.2006','12:00',11.3,765.3,5.3,93,negative_influence,no
'09.10.2006','12:00',13.0,755.5,9.8,91,negative_influence,no
'08.10.2006','12:00',12.8,753.8,1.7,91,negative_influence,no
'07.10.2006','12:00',10.9,758.6,4.8,86,negative_influence,no
'06.10.2006','12:00',13.7,756.5,2.1,78,positive_influence,no
'05.10.2006','12:00',12.4,753.7,2.8,92,negative_influence,no
'04.10.2006','12:00',12.5,753.0,0.7,95,negative_influence,no
'03.10.2006','12:00',13.0,749.8,3.2,86,negative_influence,no
'02.10.2006','12:00',12.6,755.3,5.5,95,negative_influence,no
'01.10.2006','12:00',9.3,761.8,6.5,83,negative_influence,no
'30.09.2006','12:00',10.3,757.4,4.4,94,negative_influence,no
'29.09.2006','12:00',14.4,754.4,3.0,84,negative_influence,no
'28.09.2006','12:00',16.2,755.5,1.1,78,positive_influence,no
'27.09.2006','12:00',13.6,761.9,6.4,92,negative_influence,no
'26.09.2006','12:00',9.8,768.8,6.9,55,negative_influence,no
'25.09.2006','12:00',12.5,767.0,1.8,68,negative_influence,no
'24.09.2006','12:00',18.5,765.4,1.6,70,negative_influence,no
'23.09.2006','12:00',13.7,767.6,2.2,100,negative_influence,no
'22.09.2006','12:00',15.7,762.5,5.1,86,negative_influence,no
'21.09.2006','12:00',15.6,759.2,3.3,80,positive_influence,no
'20.09.2006','12:00',17.7,752.5,6.7,86,negative_influence,no
'19.09.2006','12:00',17.8,755.5,3.0,73,positive_influence,no
'18.09.2006','12:00',13.4,761.0,5.5,77,negative_influence,no
'17.09.2006','12:00',13.4,765.3,4.3,76,negative_influence,no
'16.09.2006','12:00',13.1,770.7,5.4,70,negative_influence,no
'15.09.2006','12:00',11.6,770.2,0.5,64,negative_influence,no
'14.09.2006','12:00',16.7,760.3,9.9,85,negative_influence,no
'13.09.2006','12:00',16.1,763.6,3.3,83,negative_influence,no
'12.09.2006','12:00',14.3,765.3,1.7,85,negative_influence,no
'11.09.2006','12:00',15.5,765.7,0.4,84,negative_influence,no
'10.09.2006','12:00',12.7,757.5,8.2,76,positive_influence,no
'09.09.2006','12:00',12.8,749.2,8.3,89,negative_influence,no
'08.09.2006','12:00',15.2,749.2,0.0,91,negative_influence,no
'07.09.2006','12:00',18.1,752.2,3.0,70,positive_influence,no
'06.09.2006','12:00',15.7,747.5,4.7,80,positive_influence,no
'05.09.2006','12:00',17.3,743.2,4.3,70,positive_influence,no
'04.09.2006','12:00',20.0,746.8,3.6,64,positive_influence,no
'03.09.2006','12:00',21.1,759.2,12.4,62,positive_influence,yes
'02.09.2006','12:00',19.1,759.2,0.0,66,positive_influence,no
'01.09.2006','12:00',16.3,748.9,10.3,87,negative_influence,yes
'31.08.2006','12:00',17.5,745.5,3.4,95,negative_influence,no
'30.08.2006','12:00',19.3,751.3,5.8,70,positive_influence,no
'29.08.2006','12:00',18.5,753.4,2.1,72,positive_influence,no
'28.08.2006','12:00',17.4,751.2,2.2,86,negative_influence,no
'27.08.2006','12:00',19.8,756.3,5.1,77,positive_influence,no
'26.08.2006','12:00',19.4,755.0,1.3,77,positive_influence,no
'25.08.2006','12:00',20.0,753.5,1.5,72,positive_influence,no
'24.08.2006','12:00',19.6,752.3,1.2,80,positive_influence,no
'23.08.2006','12:00',22.9,756.8,4.5,49,positive_influence,no
'22.08.2006','12:00',23.5,757.6,0.8,58,positive_influence,no
'21.08.2006','12:00',24.0,759.7,2.1,55,positive_influence,no
'20.08.2006','12:00',24.3,760.9,1.2,56,negative_influence,no
'19.08.2006','12:00',22.0,759.4,1.5,73,positive_influence,no
'18.08.2006','12:00',20.7,757.7,1.7,65,positive_influence,no
'17.08.2006','12:00',20.9,758.0,0.3,68,positive_influence,no
'16.08.2006','12:00',21.9,754.8,3.2,67,positive_influence,no
'15.08.2006','12:00',21.4,755.8,1.0,76,positive_influence,no
'14.08.2006','12:00',22.0,762.2,6.4,70,negative_influence,no
'13.08.2006','12:00',23.6,763.7,1.5,48,negative_influence,no
'12.08.2006','12:00',24.4,763.5,0.2,44,negative_influence,no
'11.08.2006','12:00',22.8,759.9,3.6,46,positive_influence,no
'10.08.2006','12:00',18.9,757.1,2.8,58,positive_influence,no
'09.08.2006','12:00',23.0,758.0,0.9,47,positive_influence,no
'08.08.2006','12:00',23.5,760.0,2.0,42,positive_influence,no
'07.08.2006','12:00',24.3,761.1,1.1,39,negative_influence,no
'06.08.2006','12:00',24.6,763.1,2.0,45,negative_influence,no
'05.08.2006','12:00',20.5,761.8,1.3,62,negative_influence,no
'04.08.2006','12:00',18.2,757.9,3.9,73,positive_influence,no
'03.08.2006','12:00',17.7,755.6,2.3,82,negative_influence,no
'02.08.2006','12:00',22.1,756.6,1.0,50,positive_influence,no
'01.08.2006','12:00',19.5,759.9,3.3,49,positive_influence,no
'31.07.2006','12:00',14.4,760.5,0.6,57,negative_influence,no
'30.07.2006','12:00',14.9,759.6,0.9,69,positive_influence,no
'29.07.2006','12:00',19.1,756.2,3.4,64,positive_influence,no
'28.07.2006','12:00',15.3,759.3,3.1,58,positive_influence,no
'27.07.2006','12:00',12.3,760.9,1.6,74,negative_influence,no
'26.07.2006','12:00',21.9,756.1,4.8,63,positive_influence,no
'25.07.2006','12:00',23.0,758.0,1.9,62,positive_influence,no
'24.07.2006','12:00',23.5,761.1,3.1,44,negative_influence,no
'23.07.2006','12:00',21.8,762.1,1.0,53,negative_influence,no
'22.07.2006','12:00',19.2,762.3,0.2,51,negative_influence,no
'21.07.2006','12:00',19.1,766.2,3.9,44,negative_influence,no
'20.07.2006','12:00',16.7,764.2,2.0,44,negative_influence,no
'19.07.2006','12:00',17.2,759.1,5.1,49,positive_influence,no
'18.07.2006','12:00',16.9,753.8,5.3,76,positive_influence,no
'17.07.2006','12:00',11.5,762.4,8.6,92,negative_influence,no
'16.07.2006','12:00',18.4,766.5,4.1,56,negative_influence,no
'15.07.2006','12:00',21.3,763.5,3.0,42,negative_influence,no
'14.07.2006','12:00',22.7,761.4,2.1,47,negative_influence,no
'13.07.2006','12:00',25.8,766.0,4.6,41,negative_influence,no
'12.07.2006','12:00',25.0,764.5,1.5,56,negative_influence,no
'11.07.2006','12:00',24.9,766.2,1.7,52,negative_influence,no
'10.07.2006','12:00',32.6,764.5,1.7,28,negative_influence,no
'09.07.2006','12:00',31.0,763.0,1.5,46,negative_influence,no
'08.07.2006','12:00',29.2,761.2,1.8,35,negative_influence,no
'07.07.2006','12:00',26.1,761.6,0.4,46,negative_influence,no
'06.07.2006','12:00',22.0,766.2,4.6,50,negative_influence,no
'05.07.2006','12:00',21.4,763.8,2.4,46,negative_influence,no
'04.07.2006','12:00',23.3,764.7,0.9,60,negative_influence,no
'03.07.2006','12:00',23.7,766.7,2.0,66,negative_influence,no
'02.07.2006','12:00',20.0,772.4,5.7,66,negative_influence,no
'01.07.2006','12:00',18.1,773.8,1.4,45,negative_influence,no
'30.06.2006','12:00',16.8,769.5,4.3,53,negative_influence,no
'29.06.2006','12:00',17.9,759.8,9.7,68,positive_influence,no
'28.06.2006','12:00',21.4,758.6,1.2,64,positive_influence,no
'27.06.2006','12:00',20.6,761.6,3.0,64,negative_influence,no
'26.06.2006','12:00',20.2,763.2,1.6,53,negative_influence,no
'25.06.2006','12:00',20.1,764.5,1.3,65,negative_influence,no
'24.06.2006','12:00',18.8,764.4,0.1,61,negative_influence,no
'23.06.2006','12:00',28.3,758.7,5.7,48,positive_influence,no
'22.06.2006','12:00',28.6,760.2,1.5,47,negative_influence,no
'21.06.2006','12:00',29.2,761.9,1.7,45,negative_influence,no
'20.06.2006','12:00',28.5,763.2,1.3,40,negative_influence,no
'19.06.2006','12:00',26.7,762.4,0.8,44,negative_influence,no
'18.06.2006','12:00',23.1,762.3,0.1,58,negative_influence,no
'17.06.2006','12:00',20.4,761.2,1.1,63,negative_influence,no
'16.06.2006','12:00',17.7,759.7,1.5,61,positive_influence,no
'15.06.2006','12:00',12.8,761.7,2.0,88,negative_influence,no
'14.06.2006','12:00',25.2,763.0,1.3,46,negative_influence,no
'13.06.2006','12:00',23.1,768.6,5.6,45,negative_influence,no
'12.06.2006','12:00',17.9,770.6,2.0,45,negative_influence,no
'11.06.2006','12:00',15.9,766.6,4.0,44,negative_influence,no
'10.06.2006','12:00',15.5,762.4,4.2,65,negative_influence,no
'09.06.2006','12:00',14.8,767.2,4.8,48,negative_influence,no
'08.06.2006','12:00',11.7,766.0,1.2,60,negative_influence,no
'07.06.2006','12:00',10.7,763.1,2.9,54,negative_influence,no
'06.06.2006','12:00',8.9,756.8,6.3,77,positive_influence,no
'05.06.2006','12:00',14.0,755.9,0.9,79,positive_influence,no
'04.06.2006','12:00',14.3,758.2,2.3,80,positive_influence,no
'03.06.2006','12:00',17.9,762.4,4.2,43,negative_influence,no
'02.06.2006','12:00',12.9,761.7,0.7,75,negative_influence,no
'01.06.2006','12:00',9.5,744.4,17.3,96,negative_influence,yes
'31.05.2006','12:00',16.6,755.2,10.8,46,positive_influence,yes
'30.05.2006','12:00',9.9,749.8,5.4,89,negative_influence,no
'29.05.2006','12:00',14.7,747.8,2.0,49,positive_influence,no
'28.05.2006','12:00',10.9,749.1,1.3,82,negative_influence,no
'27.05.2006','12:00',13.0,753.5,4.4,59,positive_influence,no
'26.05.2006','12:00',13.1,756.0,2.5,50,positive_influence,no
'25.05.2006','12:00',13.5,755.6,0.4,63,positive_influence,no
'24.05.2006','12:00',10.1,753.4,2.2,90,negative_influence,no
'23.05.2006','12:00',17.5,756.3,2.9,67,positive_influence,no
'22.05.2006','12:00',13.9,749.7,6.6,82,negative_influence,no
'21.05.2006','12:00',15.6,749.2,0.5,61,positive_influence,no
'20.05.2006','12:00',11.4,748.5,0.7,86,negative_influence,no
'19.05.2006','12:00',8.8,754.3,5.8,85,negative_influence,no
'18.05.2006','12:00',14.1,763.0,8.7,30,negative_influence,no
'17.05.2006','12:00',9.7,763.8,0.8,31,negative_influence,no
'16.05.2006','12:00',8.2,758.6,5.2,61,positive_influence,no
'15.05.2006','12:00',10.4,756.3,2.3,65,positive_influence,no
'14.05.2006','12:00',11.8,755.3,1.0,51,positive_influence,no
'13.05.2006','12:00',20.5,756.0,0.7,28,positive_influence,no
'12.05.2006','12:00',15.0,759.4,3.4,35,positive_influence,no
'11.05.2006','12:00',13.8,759.6,0.2,48,positive_influence,no
'10.05.2006','12:00',8.7,763.3,3.7,67,negative_influence,no
'09.05.2006','12:00',17.3,764.1,0.8,31,negative_influence,no
'08.05.2006','12:00',14.5,771.4,7.3,40,negative_influence,no
'07.05.2006','12:00',17.6,774.4,3.0,44,negative_influence,no
'06.05.2006','12:00',20.8,778.4,4.0,35,negative_influence,no
'05.05.2006','12:00',20.0,778.1,0.3,31,negative_influence,no
'04.05.2006','12:00',20.1,777.4,0.7,24,negative_influence,no
'03.05.2006','12:00',18.3,774.1,3.3,23,negative_influence,no
'02.05.2006','12:00',16.4,773.5,0.6,23,negative_influence,no
'01.05.2006','12:00',14.5,775.6,2.1,27,negative_influence,no
'30.04.2006','12:00',12.5,775.0,0.6,20,negative_influence,no
'29.04.2006','12:00',12.7,770.0,5.0,26,negative_influence,no
'28.04.2006','12:00',14.2,766.4,3.6,25,negative_influence,no
'27.04.2006','12:00',15.7,770.1,3.7,30,negative_influence,no
'26.04.2006','12:00',15.5,770.8,0.7,24,negative_influence,no
'25.04.2006','12:00',14.5,771.4,0.6,28,negative_influence,no
'24.04.2006','12:00',9.9,770.2,1.2,35,negative_influence,no
'23.04.2006','12:00',7.5,766.6,3.6,58,negative_influence,no
'22.04.2006','12:00',4.4,751.0,15.6,79,positive_influence,yes
'21.04.2006','12:00',4.0,755.4,4.4,82,negative_influence,no
'20.04.2006','12:00',9.8,762.4,7.0,65,negative_influence,no
'19.04.2006','12:00',10.2,755.5,6.9,54,positive_influence,no
'18.04.2006','12:00',8.5,752.0,3.5,65,positive_influence,no
'17.04.2006','12:00',10.3,752.3,0.3,52,positive_influence,no
'16.04.2006','12:00',5.0,754.9,2.6,79,positive_influence,no
'15.04.2006','12:00',3.8,750.8,4.1,80,positive_influence,no
'14.04.2006','12:00',4.7,?,?,56,?,?
'13.04.2006','12:00',6.3,758.6,?,59,positive_influence,?
'12.04.2006','12:00',2.4,757.0,1.6,81,negative_influence,no
'11.04.2006','12:00',3.0,759.5,2.5,71,positive_influence,no
'10.04.2006','12:00',3.3,755.8,3.7,84,negative_influence,no
'09.04.2006','12:00',9.3,760.9,5.1,48,negative_influence,no
'08.04.2006','12:00',4.9,762.5,1.6,76,negative_influence,no
'07.04.2006','12:00',0.9,758.6,3.9,94,negative_influence,no
'06.04.2006','12:00',3.5,757.2,1.4,85,negative_influence,no
'05.04.2006','12:00',2.8,757.2,0.0,89,negative_influence,no
'04.04.2006','12:00',?,758.2,1.0,?,?,no
'03.04.2006','12:00',2.0,759.5,1.3,83,negative_influence,no
'02.04.2006','12:00',0.7,757.9,1.6,83,negative_influence,no
'01.04.2006','12:00',6.8,748.9,9.0,72,positive_influence,no
'31.03.2006','12:00',4.9,752.4,3.5,83,negative_influence,no
'30.03.2006','12:00',-0.1,753.6,1.2,99,negative_influence,no
'29.03.2006','12:00',3.4,746.3,7.3,99,negative_influence,no
'28.03.2006','12:00',-1.4,751.6,5.3,82,negative_influence,no
'27.03.2006','12:00',-6.5,764.0,12.4,88,negative_influence,yes
'26.03.2006','12:00',-1.4,758.8,5.2,72,positive_influence,no
'25.03.2006','12:00',-4.4,757.2,1.6,89,negative_influence,no
'24.03.2006','12:00',-7.1,759.7,2.5,80,positive_influence,no
'23.03.2006','12:00',-3.2,757.1,2.6,59,positive_influence,no
'22.03.2006','12:00',-8.3,752.6,4.5,83,negative_influence,no
'21.03.2006','12:00',-8.4,747.6,5.0,83,negative_influence,no
'20.03.2006','12:00',-7.5,743.8,3.8,82,negative_influence,no
'19.03.2006','12:00',-3.1,742.7,1.1,81,negative_influence,no
'18.03.2006','12:00',2.5,759.6,16.9,58,positive_influence,yes
'17.03.2006','12:00',-4.9,772.6,13.0,85,negative_influence,yes
'16.03.2006','12:00',0.0,777.2,4.6,65,negative_influence,no
'15.03.2006','12:00',-0.9,778.6,1.4,81,negative_influence,no
'14.03.2006','12:00',-2.0,780.6,2.0,66,negative_influence,no
'13.03.2006','12:00',-4.5,777.2,3.4,62,negative_influence,no
'12.03.2006','12:00',-7.8,769.7,7.5,72,negative_influence,no
'11.03.2006','12:00',-9.4,761.9,7.8,76,negative_influence,no
'10.03.2006','12:00',-11.6,759.2,2.7,85,negative_influence,no
'09.03.2006','12:00',-9.3,757.3,1.9,82,negative_influence,no
'08.03.2006','12:00',-10.9,758.1,0.8,85,negative_influence,no
'07.03.2006','12:00',-6.6,754.0,4.1,94,negative_influence,no
'06.03.2006','12:00',-7.5,752.8,1.2,82,negative_influence,no
'05.03.2006','12:00',-5.6,748.9,3.9,77,positive_influence,no
'04.03.2006','12:00',-9.6,751.1,2.2,81,negative_influence,no
'03.03.2006','12:00',-10.4,752.0,0.9,75,positive_influence,no
'02.03.2006','12:00',-9.4,758.6,6.6,79,positive_influence,no
'01.03.2006','12:00',-7.4,761.7,3.1,82,negative_influence,no
'28.02.2006','12:00',-8.9,755.9,5.8,83,negative_influence,no
'27.02.2006','12:00',-13.5,756.4,0.5,85,negative_influence,no
'26.02.2006','12:00',-6.6,757.7,1.3,91,negative_influence,no
'25.02.2006','12:00',-1.8,761.6,3.9,99,negative_influence,no
'24.02.2006','12:00',-4.2,773.5,11.9,89,negative_influence,yes
'23.02.2006','12:00',-13.6,769.6,3.9,90,negative_influence,no
'22.02.2006','12:00',-6.7,764.3,5.3,94,negative_influence,no
'21.02.2006','12:00',-2.2,766.4,2.1,87,negative_influence,no
'20.02.2006','12:00',-1.4,761.6,4.8,78,negative_influence,no
'19.02.2006','12:00',-3.3,761.0,0.6,74,negative_influence,no
'18.02.2006','12:00',-6.7,760.9,0.1,83,negative_influence,no
'17.02.2006','12:00',-11.9,763.4,2.5,80,negative_influence,no
'16.02.2006','12:00',-8.6,765.8,2.4,74,negative_influence,no
'15.02.2006','12:00',-6.2,767.2,1.4,86,negative_influence,no
'14.02.2006','12:00',-6.2,762.0,5.2,91,negative_influence,no
'13.02.2006','12:00',-10.6,763.8,1.8,90,negative_influence,no
